01/13/2024 LSU                     78 Auburn                  93    
01/13/2024 Cincinnati              59 Baylor                  62    
01/13/2024 Grambling St.           79 Bethune Cookman         69    
01/13/2024 Colgate                 84 Bucknell                73    
01/13/2024 Seton Hall              78 Butler                  72    
01/13/2024 Abilene Christian       53 Cal Baptist             68    
01/13/2024 UC San Diego            86 Cal Poly                61    
01/13/2024 Cal St. Fullerton       71 Cal St. Northridge      76    
01/13/2024 Hofstra                 68 Campbell                69    
01/13/2024 Bellarmine              57 Central Arkansas        59    
01/13/2024 Kent St.                62 Central Michigan        77    
01/13/2024 Monmouth                83 Charleston              94    
01/13/2024 USC Upstate             70 Charleston Southern     77    
01/13/2024 UNC Greensboro          70 Chattanooga             54    
01/13/2024 Boston College          78 Clemson                 89    
01/13/2024 Old Dominion            75 Coastal Carolina        79    
01/13/2024 USC                     58 Colorado                68    
01/13/2024 St. John's              65 Creighton               66    
01/13/2024 South Dakota St.        80 Denver                  99    
01/13/2024 Northern Kentucky       81 Detroit Mercy           76    
01/13/2024 Georgia Tech            79 Duke                    84    
01/13/2024 SMU                     75 East Carolina           64    
01/13/2024 Western Illinois        63 Eastern Illinois        60    
01/13/2024 Drexel                  89 Elon                    69    
01/13/2024 Missouri St.            74 Evansville              64    
01/13/2024 Stonehill               74 Fairleigh Dickinson     81 1  
01/13/2024 UTEP                    68 FIU                     72    
01/13/2024 Arkansas                68 Florida                 90    
01/13/2024 Southern                74 Florida A&M             65    
01/13/2024 East Tennessee St.      73 Furman                  82    
01/13/2024 Presbyterian            60 Gardner Webb            76    
01/13/2024 Davidson                79 George Washington       83 1  
01/13/2024 Tennessee               85 Georgia                 79    
01/13/2024 Georgia Southern        62 Georgia St.             90    
01/13/2024 Tarleton St.            48 Grand Canyon            74    
01/13/2024 UC Riverside            56 Hawaii                  63    
01/13/2024 Maryland Eastern Shore  61 Howard                  72    
01/13/2024 Eastern Washington      79 Idaho                   58    
01/13/2024 Bradley                 77 Illinois Chicago        59    
01/13/2024 Belmont                 64 Indiana St.             94    
01/13/2024 Oklahoma St.            42 Iowa St.                66    
01/13/2024 Oakland                 88 IUPUI                   66    
01/13/2024 Appalachian St.         59 James Madison           55    
01/13/2024 Oklahoma                66 Kansas                  78    
01/13/2024 VCU                     71 La Salle                65    
01/13/2024 Navy                    62 Lafayette               78    
01/13/2024 Merrimack               66 Le Moyne                62    
01/13/2024 Holy Cross              69 Lehigh                  66 1  
01/13/2024 Austin Peay             77 Lipscomb                91    
01/13/2024 Texas St.               67 Louisiana Monroe        54    
01/13/2024 N.C. State              89 Louisville              83    
01/13/2024 Pacific                 64 Loyola Marymount        81    
01/13/2024 Boston University       60 Loyola MD               58    
01/13/2024 South Alabama           91 Marshall                85    
01/13/2024 Southeastern Louisiana  65 McNeese St.             74    
01/13/2024 Western Carolina        64 Mercer                  52    
01/13/2024 Eastern Michigan        54 Miami OH                71    
01/13/2024 Sam Houston St.         60 Middle Tennessee        51    
01/13/2024 Vanderbilt              56 Mississippi             69    
01/13/2024 Alabama                 82 Mississippi St.         74    
01/13/2024 South Carolina          71 Missouri                69 1  
01/13/2024 Northern Arizona        47 Montana                 90    
01/13/2024 Northern Colorado       81 Montana St.             90    
01/13/2024 North Dakota St.        92 Nebraska Omaha          96 1  
01/13/2024 Bryant                  89 New Hampshire           74    
01/13/2024 San Diego St.           70 New Mexico              88    
01/13/2024 Texas A&M Corpus Chris  80 New Orleans             83    
01/13/2024 Lamar                   78 Nicholls St.            76 1  
01/13/2024 Eastern Kentucky        81 North Alabama           72    
01/13/2024 Syracuse                67 North Carolina         103    
01/13/2024 Temple                  51 North Texas             69    
01/13/2024 Towson                  59 Northeastern            67    
01/13/2024 Bowling Green           83 Northern Illinois       72    
01/13/2024 Incarnate Word          71 Northwestern St.        97    
01/13/2024 Florida St.             67 Notre Dame              58    
01/13/2024 St. Thomas              87 Oral Roberts            76    
01/13/2024 California              73 Oregon                  80    
01/13/2024 Weber St.               66 Portland St.            69    
01/13/2024 Mississippi Valley St.  60 Prairie View A&M        71    
01/13/2024 Xavier                  85 Providence              65    
01/13/2024 Penn St.                78 Purdue                  95    
01/13/2024 Massachusetts           77 Rhode Island            89    
01/13/2024 George Mason            70 Richmond                77    
01/13/2024 Idaho St.               64 Sacramento St.          66    
01/13/2024 LIU                     55 Sacred Heart            89    
01/13/2024 Central Connecticut     75 Saint Francis           61    
01/13/2024 Loyola Chicago          78 Saint Joseph's          75    
01/13/2024 VMI                     96 Samford                134    
01/13/2024 Pepperdine              83 San Diego               77    
01/13/2024 Portland                69 San Francisco           96    
01/13/2024 Saint Mary's            73 Santa Clara             49    
01/13/2024 Morehead St.            48 SIU Edwardsville        61    
01/13/2024 Drake                   76 Southern Illinois       58    
01/13/2024 Stephen F. Austin       84 Southern Utah           82    
01/13/2024 Fordham                 80 St. Bonaventure         74    
01/13/2024 Houston                 67 TCU                     68    
01/13/2024 Little Rock             72 Tennessee Martin        77    
01/13/2024 Lindenwood              60 Tennessee St.           75    
01/13/2024 Southeast Missouri St.  59 Tennessee Tech          70    
01/13/2024 Kentucky                92 Texas A&M               97 1  
01/13/2024 Houston Christian       69 Texas A&M Commerce      65    
01/13/2024 Arkansas Pine Bluff     70 Texas Southern          67    
01/13/2024 Kansas St.              59 Texas Tech              60    
01/13/2024 Wofford                 72 The Citadel             71    
01/13/2024 Ball St.                72 Toledo                  77    
01/13/2024 Southern Miss           56 Troy                    82    
